Geo Point;Geo Shape;crossing;@id;highway
50.6298352, 3.0698582;"{""type"": ""Point"", ""coordinates"": [3.0698582, 50.6298352]}";zebra;node/3660944331;crossing
50.63138, 3.0646769;"{""type"": ""Point"", ""coordinates"": [3.0646769, 50.63138]}";zebra;node/3660944336;crossing
50.6281808, 3.0691442;"{""type"": ""Point"", ""coordinates"": [3.0691442, 50.6281808]}";zebra;node/3660944347;crossing
50.6282637, 3.0691201;"{""type"": ""Point"", ""coordinates"": [3.0691201, 50.6282637]}";zebra;node/3660944348;crossing
50.6346474, 3.0503155;"{""type"": ""Point"", ""coordinates"": [3.0503155, 50.6346474]}";zebra;node/3660948242;crossing
50.6135291, 3.0132587;"{""type"": ""Point"", ""coordinates"": [3.0132587, 50.6135291]}";zebra;node/3660975128;crossing
50.613795, 3.0146924;"{""type"": ""Point"", ""coordinates"": [3.0146924, 50.613795]}";zebra;node/3660975131;crossing
50.6144864, 3.013101;"{""type"": ""Point"", ""coordinates"": [3.013101, 50.6144864]}";zebra;node/3660975136;crossing
50.6156408, 3.0197554;"{""type"": ""Point"", ""coordinates"": [3.0197554, 50.6156408]}";zebra;node/3660975149;crossing
50.6775511, 3.0921136;"{""type"": ""Point"", ""coordinates"": [3.0921136, 50.6775511]}";;node/2612020754;crossing
50.6783791, 3.0906451;"{""type"": ""Point"", ""coordinates"": [3.0906451, 50.6783791]}";;node/2612020766;crossing
50.6784362, 3.0908324;"{""type"": ""Point"", ""coordinates"": [3.0908324, 50.6784362]}";;node/2612020768;crossing
50.6788767, 3.0906442;"{""type"": ""Point"", ""coordinates"": [3.0906442, 50.6788767]}";;node/2612020774;crossing
50.6791041, 3.0903718;"{""type"": ""Point"", ""coordinates"": [3.0903718, 50.6791041]}";;node/2612020776;crossing
50.6226359, 3.0673004;"{""type"": ""Point"", ""coordinates"": [3.0673004, 50.6226359]}";;node/2612279405;crossing
50.6362779, 3.0567198;"{""type"": ""Point"", ""coordinates"": [3.0567198, 50.6362779]}";;node/2612279460;crossing
50.6381977, 3.1021136;"{""type"": ""Point"", ""coordinates"": [3.1021136, 50.6381977]}";;node/2612279518;crossing
50.638228, 3.1011759;"{""type"": ""Point"", ""coordinates"": [3.1011759, 50.638228]}";;node/2612279528;crossing
50.638235, 3.103099;"{""type"": ""Point"", ""coordinates"": [3.103099, 50.638235]}";;node/2612279542;crossing
50.6383176, 3.1012764;"{""type"": ""Point"", ""coordinates"": [3.1012764, 50.6383176]}";;node/2612279547;crossing
50.6386958, 3.101174;"{""type"": ""Point"", ""coordinates"": [3.101174, 50.6386958]}";;node/2612279557;crossing
50.6400619, 3.0577988;"{""type"": ""Point"", ""coordinates"": [3.0577988, 50.6400619]}";;node/2612279565;crossing
50.6452284, 3.1006801;"{""type"": ""Point"", ""coordinates"": [3.1006801, 50.6452284]}";;node/2612279652;crossing
50.6459768, 3.0751048;"{""type"": ""Point"", ""coordinates"": [3.0751048, 50.6459768]}";;node/2612279727;crossing
50.6460567, 3.1110245;"{""type"": ""Point"", ""coordinates"": [3.1110245, 50.6460567]}";;node/2612279730;crossing
50.6461576, 3.1097068;"{""type"": ""Point"", ""coordinates"": [3.1097068, 50.6461576]}";;node/2612279733;crossing
50.6386949, 3.0116727;"{""type"": ""Point"", ""coordinates"": [3.0116727, 50.6386949]}";;node/2612320219;crossing
50.6409096, 3.0317684;"{""type"": ""Point"", ""coordinates"": [3.0317684, 50.6409096]}";;node/2612320235;crossing
50.6410399, 3.0316405;"{""type"": ""Point"", ""coordinates"": [3.0316405, 50.6410399]}";;node/2612320245;crossing
50.6417194, 3.0222822;"{""type"": ""Point"", ""coordinates"": [3.0222822, 50.6417194]}";zebra;node/2612320271;crossing
50.6446206, 3.0133858;"{""type"": ""Point"", ""coordinates"": [3.0133858, 50.6446206]}";zebra;node/2612320276;crossing
50.6447564, 3.0134251;"{""type"": ""Point"", ""coordinates"": [3.0134251, 50.6447564]}";zebra;node/2612320280;crossing
50.6490582, 3.0785387;"{""type"": ""Point"", ""coordinates"": [3.0785387, 50.6490582]}";;node/2612320291;crossing
50.6490807, 3.0790513;"{""type"": ""Point"", ""coordinates"": [3.0790513, 50.6490807]}";;node/2612320294;crossing
50.6516957, 3.0725652;"{""type"": ""Point"", ""coordinates"": [3.0725652, 50.6516957]}";;node/2612320328;crossing
50.6483089, 3.0447365;"{""type"": ""Point"", ""coordinates"": [3.0447365, 50.6483089]}";zebra;node/240880792;crossing
50.6795525, 3.1792548;"{""type"": ""Point"", ""coordinates"": [3.1792548, 50.6795525]}";;node/250901514;crossing
50.6371389, 3.0651764;"{""type"": ""Point"", ""coordinates"": [3.0651764, 50.6371389]}";;node/251050900;crossing
50.77096, 2.9960331;"{""type"": ""Point"", ""coordinates"": [2.9960331, 50.77096]}";zebra;node/262107077;crossing
50.6784093, 3.0114218;"{""type"": ""Point"", ""coordinates"": [3.0114218, 50.6784093]}";;node/283665822;crossing
50.669313, 3.0715241;"{""type"": ""Point"", ""coordinates"": [3.0715241, 50.669313]}";;node/289510234;crossing
50.7172154, 3.1671292;"{""type"": ""Point"", ""coordinates"": [3.1671292, 50.7172154]}";;node/289512398;crossing
50.6429399, 3.0070786;"{""type"": ""Point"", ""coordinates"": [3.0070786, 50.6429399]}";;node/294121749;crossing
50.787672, 3.1271694;"{""type"": ""Point"", ""coordinates"": [3.1271694, 50.787672]}";zebra;node/310344144;crossing
50.6523158, 3.0062151;"{""type"": ""Point"", ""coordinates"": [3.0062151, 50.6523158]}";zebra;node/320991207;crossing
50.5840386, 2.8848024;"{""type"": ""Point"", ""coordinates"": [2.8848024, 50.5840386]}";;node/321652789;crossing
50.5842366, 2.8884855;"{""type"": ""Point"", ""coordinates"": [2.8884855, 50.5842366]}";;node/321652805;crossing
50.5754452, 2.8522783;"{""type"": ""Point"", ""coordinates"": [2.8522783, 50.5754452]}";;node/327521075;crossing
50.620109, 3.1041097;"{""type"": ""Point"", ""coordinates"": [3.1041097, 50.620109]}";;node/330653430;crossing
50.6804309, 3.2239945;"{""type"": ""Point"", ""coordinates"": [3.2239945, 50.6804309]}";;node/332465650;crossing
50.6270937, 3.015128;"{""type"": ""Point"", ""coordinates"": [3.015128, 50.6270937]}";zebra;node/342981952;crossing
50.6364401, 3.1280433;"{""type"": ""Point"", ""coordinates"": [3.1280433, 50.6364401]}";;node/366822485;crossing
50.6409608, 3.1482678;"{""type"": ""Point"", ""coordinates"": [3.1482678, 50.6409608]}";;node/369048898;crossing
50.6315343, 3.107036;"{""type"": ""Point"", ""coordinates"": [3.107036, 50.6315343]}";;node/391337301;crossing
50.625095, 3.1006898;"{""type"": ""Point"", ""coordinates"": [3.1006898, 50.625095]}";;node/392010673;crossing
50.6196838, 3.0997116;"{""type"": ""Point"", ""coordinates"": [3.0997116, 50.6196838]}";;node/392010693;crossing
50.6196123, 3.1056534;"{""type"": ""Point"", ""coordinates"": [3.1056534, 50.6196123]}";;node/392055097;crossing
50.6260614, 3.1055636;"{""type"": ""Point"", ""coordinates"": [3.1055636, 50.6260614]}";;node/392059623;crossing
50.5812612, 3.0837287;"{""type"": ""Point"", ""coordinates"": [3.0837287, 50.5812612]}";;node/394839244;crossing
50.5794961, 3.182886;"{""type"": ""Point"", ""coordinates"": [3.182886, 50.5794961]}";uncontrolled;node/404396241;crossing
50.631628, 3.0945273;"{""type"": ""Point"", ""coordinates"": [3.0945273, 50.631628]}";;node/408160651;crossing
50.6346931, 3.0886045;"{""type"": ""Point"", ""coordinates"": [3.0886045, 50.6346931]}";zebra;node/408172371;crossing
50.6440236, 3.1542544;"{""type"": ""Point"", ""coordinates"": [3.1542544, 50.6440236]}";;node/410772806;crossing
50.600029, 3.148628;"{""type"": ""Point"", ""coordinates"": [3.148628, 50.600029]}";;node/416644021;crossing
50.5675178, 3.1651226;"{""type"": ""Point"", ""coordinates"": [3.1651226, 50.5675178]}";uncontrolled;node/419606550;crossing
50.6315452, 3.0811779;"{""type"": ""Point"", ""coordinates"": [3.0811779, 50.6315452]}";zebra;node/426624573;crossing
50.6414319, 3.1531765;"{""type"": ""Point"", ""coordinates"": [3.1531765, 50.6414319]}";;node/453002970;crossing
50.6702129, 3.1553202;"{""type"": ""Point"", ""coordinates"": [3.1553202, 50.6702129]}";zebra;node/453013210;crossing
50.6199306, 3.1296619;"{""type"": ""Point"", ""coordinates"": [3.1296619, 50.6199306]}";zebra;node/453213915;crossing
50.6269609, 3.1322274;"{""type"": ""Point"", ""coordinates"": [3.1322274, 50.6269609]}";;node/453266802;crossing
50.6300554, 3.0353296;"{""type"": ""Point"", ""coordinates"": [3.0353296, 50.6300554]}";zebra;node/476281258;crossing
50.6282642, 3.0352531;"{""type"": ""Point"", ""coordinates"": [3.0352531, 50.6282642]}";;node/478487601;crossing
50.6437262, 3.154031;"{""type"": ""Point"", ""coordinates"": [3.154031, 50.6437262]}";;node/485159279;crossing
50.6187321, 3.0333316;"{""type"": ""Point"", ""coordinates"": [3.0333316, 50.6187321]}";zebra;node/491544315;crossing
50.627119, 3.1220933;"{""type"": ""Point"", ""coordinates"": [3.1220933, 50.627119]}";;node/494015073;crossing
50.681475, 2.9980909;"{""type"": ""Point"", ""coordinates"": [2.9980909, 50.681475]}";;node/504195835;crossing
50.6807875, 2.99729;"{""type"": ""Point"", ""coordinates"": [2.99729, 50.6807875]}";;node/504195878;crossing
50.657995, 3.101048;"{""type"": ""Point"", ""coordinates"": [3.101048, 50.657995]}";;node/504703644;crossing
50.6797525, 3.1787646;"{""type"": ""Point"", ""coordinates"": [3.1787646, 50.6797525]}";;node/506760892;crossing
50.6272563, 3.0616177;"{""type"": ""Point"", ""coordinates"": [3.0616177, 50.6272563]}";zebra;node/506774213;crossing
50.7483057, 3.227459;"{""type"": ""Point"", ""coordinates"": [3.227459, 50.7483057]}";;node/525646796;crossing
50.58775, 3.1087062;"{""type"": ""Point"", ""coordinates"": [3.1087062, 50.58775]}";;node/532712866;crossing
50.67024, 2.9040685;"{""type"": ""Point"", ""coordinates"": [2.9040685, 50.67024]}";traffic_signals;node/533984979;crossing
50.5983147, 3.0766877;"{""type"": ""Point"", ""coordinates"": [3.0766877, 50.5983147]}";;node/533996153;crossing
50.5882194, 3.0768609;"{""type"": ""Point"", ""coordinates"": [3.0768609, 50.5882194]}";;node/534002367;crossing
50.5886955, 3.0777864;"{""type"": ""Point"", ""coordinates"": [3.0777864, 50.5886955]}";;node/534002377;crossing
50.587997, 3.0765119;"{""type"": ""Point"", ""coordinates"": [3.0765119, 50.587997]}";;node/534010016;crossing
50.6087415, 3.0442866;"{""type"": ""Point"", ""coordinates"": [3.0442866, 50.6087415]}";;node/534354457;crossing
50.7407233, 3.2310509;"{""type"": ""Point"", ""coordinates"": [3.2310509, 50.7407233]}";;node/535304140;crossing
50.7349505, 2.945976;"{""type"": ""Point"", ""coordinates"": [2.945976, 50.7349505]}";;node/649538195;crossing
50.7030488, 3.2189229;"{""type"": ""Point"", ""coordinates"": [3.2189229, 50.7030488]}";;node/653146143;crossing
50.7529681, 3.12287;"{""type"": ""Point"", ""coordinates"": [3.12287, 50.7529681]}";;node/655406087;crossing
50.6618541, 3.2380945;"{""type"": ""Point"", ""coordinates"": [3.2380945, 50.6618541]}";;node/660683589;crossing
50.6734693, 3.0906063;"{""type"": ""Point"", ""coordinates"": [3.0906063, 50.6734693]}";zebra;node/663610938;crossing
50.6836853, 3.2414638;"{""type"": ""Point"", ""coordinates"": [3.2414638, 50.6836853]}";;node/664027900;crossing
50.7662869, 3.0096961;"{""type"": ""Point"", ""coordinates"": [3.0096961, 50.7662869]}";;node/664074329;crossing
50.7663755, 3.0120098;"{""type"": ""Point"", ""coordinates"": [3.0120098, 50.7663755]}";;node/664074334;crossing
50.7654123, 3.0061169;"{""type"": ""Point"", ""coordinates"": [3.0061169, 50.7654123]}";zebra;node/664836629;crossing
50.7420718, 3.1829192;"{""type"": ""Point"", ""coordinates"": [3.1829192, 50.7420718]}";;node/672097009;crossing
50.7380215, 3.1689642;"{""type"": ""Point"", ""coordinates"": [3.1689642, 50.7380215]}";;node/672111418;crossing
50.6743334, 3.0846073;"{""type"": ""Point"", ""coordinates"": [3.0846073, 50.6743334]}";;node/675447704;crossing
50.6678115, 3.0821908;"{""type"": ""Point"", ""coordinates"": [3.0821908, 50.6678115]}";zebra;node/675696366;crossing
50.5507242, 2.9183617;"{""type"": ""Point"", ""coordinates"": [2.9183617, 50.5507242]}";;node/685959288;crossing
50.5507676, 2.9184523;"{""type"": ""Point"", ""coordinates"": [2.9184523, 50.5507676]}";;node/705238475;crossing
50.6880064, 3.1931191;"{""type"": ""Point"", ""coordinates"": [3.1931191, 50.6880064]}";;node/707159410;crossing
50.710962, 3.1259511;"{""type"": ""Point"", ""coordinates"": [3.1259511, 50.710962]}";;node/708626555;crossing
50.6095308, 2.9855168;"{""type"": ""Point"", ""coordinates"": [2.9855168, 50.6095308]}";;node/710522983;crossing
50.7246786, 3.1002129;"{""type"": ""Point"", ""coordinates"": [3.1002129, 50.7246786]}";;node/713246196;crossing
50.7017512, 3.0906589;"{""type"": ""Point"", ""coordinates"": [3.0906589, 50.7017512]}";zebra;node/725177348;crossing
50.690242, 3.1920925;"{""type"": ""Point"", ""coordinates"": [3.1920925, 50.690242]}";;node/2264296510;crossing
50.6834029, 3.192672;"{""type"": ""Point"", ""coordinates"": [3.192672, 50.6834029]}";;node/2286569118;crossing
50.68354, 3.1919382;"{""type"": ""Point"", ""coordinates"": [3.1919382, 50.68354]}";;node/2286569123;crossing
50.6057916, 3.1471724;"{""type"": ""Point"", ""coordinates"": [3.1471724, 50.6057916]}";;node/2288489905;crossing
50.6058739, 3.1470843;"{""type"": ""Point"", ""coordinates"": [3.1470843, 50.6058739]}";;node/2288489909;crossing
50.6240491, 3.1613235;"{""type"": ""Point"", ""coordinates"": [3.1613235, 50.6240491]}";;node/2288489986;crossing
50.6346933, 3.1886261;"{""type"": ""Point"", ""coordinates"": [3.1886261, 50.6346933]}";;node/2288490054;crossing
50.6352945, 3.1882637;"{""type"": ""Point"", ""coordinates"": [3.1882637, 50.6352945]}";;node/2288490063;crossing
50.6625899, 3.0823219;"{""type"": ""Point"", ""coordinates"": [3.0823219, 50.6625899]}";;node/2288490147;crossing
50.6651124, 3.0331638;"{""type"": ""Point"", ""coordinates"": [3.0331638, 50.6651124]}";;node/2288490152;crossing
50.6841411, 3.2062541;"{""type"": ""Point"", ""coordinates"": [3.2062541, 50.6841411]}";;node/2288924125;crossing
50.6232271, 3.0994661;"{""type"": ""Point"", ""coordinates"": [3.0994661, 50.6232271]}";;node/2289727343;crossing
50.6232324, 3.0993644;"{""type"": ""Point"", ""coordinates"": [3.0993644, 50.6232324]}";;node/2289727344;crossing
50.637124, 3.1279522;"{""type"": ""Point"", ""coordinates"": [3.1279522, 50.637124]}";;node/2289727376;crossing
50.6933127, 3.1837241;"{""type"": ""Point"", ""coordinates"": [3.1837241, 50.6933127]}";;node/2290454128;crossing
50.6938119, 3.1862954;"{""type"": ""Point"", ""coordinates"": [3.1862954, 50.6938119]}";;node/2290454145;crossing
50.6951851, 3.1853185;"{""type"": ""Point"", ""coordinates"": [3.1853185, 50.6951851]}";;node/2290454178;crossing
50.6207841, 3.0968427;"{""type"": ""Point"", ""coordinates"": [3.0968427, 50.6207841]}";;node/2295039988;crossing
50.6241744, 3.0917965;"{""type"": ""Point"", ""coordinates"": [3.0917965, 50.6241744]}";;node/2295039991;crossing
50.6165529, 3.1023292;"{""type"": ""Point"", ""coordinates"": [3.1023292, 50.6165529]}";;node/2295093848;crossing
50.6337525, 3.0924579;"{""type"": ""Point"", ""coordinates"": [3.0924579, 50.6337525]}";zebra;node/2295093998;crossing
50.6354671, 3.096589;"{""type"": ""Point"", ""coordinates"": [3.096589, 50.6354671]}";zebra;node/2295094151;crossing
50.5839798, 3.0455356;"{""type"": ""Point"", ""coordinates"": [3.0455356, 50.5839798]}";zebra;node/2296442370;crossing
50.5854155, 3.0390299;"{""type"": ""Point"", ""coordinates"": [3.0390299, 50.5854155]}";zebra;node/2296442391;crossing
50.5856152, 3.0370321;"{""type"": ""Point"", ""coordinates"": [3.0370321, 50.5856152]}";zebra;node/2296442396;crossing
50.5856583, 3.0365078;"{""type"": ""Point"", ""coordinates"": [3.0365078, 50.5856583]}";zebra;node/2296442397;crossing
50.5863222, 3.0412057;"{""type"": ""Point"", ""coordinates"": [3.0412057, 50.5863222]}";zebra;node/2296442410;crossing
50.6092064, 3.0392352;"{""type"": ""Point"", ""coordinates"": [3.0392352, 50.6092064]}";zebra;node/2296443081;crossing
50.6093703, 3.0390619;"{""type"": ""Point"", ""coordinates"": [3.0390619, 50.6093703]}";zebra;node/2296443084;crossing
50.6096131, 3.0390402;"{""type"": ""Point"", ""coordinates"": [3.0390402, 50.6096131]}";zebra;node/2296443094;crossing
50.6713257, 3.1736387;"{""type"": ""Point"", ""coordinates"": [3.1736387, 50.6713257]}";;node/2296468776;crossing
50.674892, 3.1786588;"{""type"": ""Point"", ""coordinates"": [3.1786588, 50.674892]}";;node/2296468862;crossing
50.6753316, 3.1777111;"{""type"": ""Point"", ""coordinates"": [3.1777111, 50.6753316]}";;node/2296468866;crossing
50.675422, 3.1778224;"{""type"": ""Point"", ""coordinates"": [3.1778224, 50.675422]}";;node/2296468868;crossing
50.6796802, 3.1923073;"{""type"": ""Point"", ""coordinates"": [3.1923073, 50.6796802]}";;node/2296468874;crossing
50.6799886, 3.1915808;"{""type"": ""Point"", ""coordinates"": [3.1915808, 50.6799886]}";;node/2296468876;crossing
50.6811532, 3.1946961;"{""type"": ""Point"", ""coordinates"": [3.1946961, 50.6811532]}";;node/2296468883;crossing
50.6862175, 3.163235;"{""type"": ""Point"", ""coordinates"": [3.163235, 50.6862175]}";;node/2296468888;crossing
50.6246939, 3.0915481;"{""type"": ""Point"", ""coordinates"": [3.0915481, 50.6246939]}";;node/2310295227;crossing
50.6331214, 3.1286279;"{""type"": ""Point"", ""coordinates"": [3.1286279, 50.6331214]}";;node/2324292221;crossing
50.6335084, 3.1275781;"{""type"": ""Point"", ""coordinates"": [3.1275781, 50.6335084]}";;node/2324292222;crossing
50.7455668, 2.8256803;"{""type"": ""Point"", ""coordinates"": [2.8256803, 50.7455668]}";;node/2324403841;crossing
50.6788307, 3.1684531;"{""type"": ""Point"", ""coordinates"": [3.1684531, 50.6788307]}";;node/2327276059;crossing
50.688286, 3.1653794;"{""type"": ""Point"", ""coordinates"": [3.1653794, 50.688286]}";;node/2327276069;crossing
50.6882979, 3.1655135;"{""type"": ""Point"", ""coordinates"": [3.1655135, 50.6882979]}";;node/2327276070;crossing
50.6888255, 3.1662109;"{""type"": ""Point"", ""coordinates"": [3.1662109, 50.6888255]}";;node/2327276072;crossing
50.6899821, 3.1768676;"{""type"": ""Point"", ""coordinates"": [3.1768676, 50.6899821]}";;node/2327276084;crossing
50.63072, 3.0557883;"{""type"": ""Point"", ""coordinates"": [3.0557883, 50.63072]}";;node/2327596115;crossing
50.6307171, 3.0556091;"{""type"": ""Point"", ""coordinates"": [3.0556091, 50.6307171]}";;node/2327596116;crossing
50.63083, 3.0557886;"{""type"": ""Point"", ""coordinates"": [3.0557886, 50.63083]}";;node/2327596118;crossing
50.7427132, 3.1174999;"{""type"": ""Point"", ""coordinates"": [3.1174999, 50.7427132]}";;node/2336676383;crossing
50.7946048, 3.1974162;"{""type"": ""Point"", ""coordinates"": [3.1974162, 50.7946048]}";;node/2338335572;crossing
50.8001336, 3.1886951;"{""type"": ""Point"", ""coordinates"": [3.1886951, 50.8001336]}";;node/2338420691;crossing
50.6254147, 3.1155636;"{""type"": ""Point"", ""coordinates"": [3.1155636, 50.6254147]}";;node/2344824169;crossing
